entity_type,id,name,slug,main_category,secondary_categories,short_description,full_description,city,country,address,latitude,longitude,google_maps_url,instagram_url,facebook_url,website_url,whatsapp,phone,opening_hours,payment_methods,parking_info,has_air_conditioning,has_restroom,sells_wholesale,ships_to_brazil,warranty_info,recommended_products,brands,tags,frontier_score,price_score,trust_score,variety_score,service_score,warranty_score,location_score,parking_score,wholesale_score,review_summary,frontier_note,is_featured,is_partner,is_premium,status,last_verified_at
stores,store-intershop-importados,Intershop Importados,intershop-importados,tecnologia,"moda,perfumes,casa,games,automotivo,gastronomia,estacionamento","Loja de Departamentos listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","Quando o Grupo Nassar chegou na Fronteira com Brasil e Argentina, na década dos anos 80, seus primeiros passos foram voltados ao mercado de Gastronomia e posteriormente com o crescimento da região, o número alto de visitantes ele trocou totalmente de segmento, optando por eletrônicos.Nos anos 90, o fundador do Grupo Sr. Mohamad Nassar, começou seu trabalho com importação, trazendo uma linha de rádios para automóveis, entre outros eletrônicos.Graças a seu êxito, ele se tornou o maior distribuidor exclusivo de várias marcas internacionais. Tal estratégia fez com que o Grupo Nassar não só adquirisse o respeito das grandes e exigentes marcas e seus clientes, mas conquistar a liderança nesse mercado. Assim, continuando sua expansão, o Grupo inaugurou sua sede na EUA /Miami no ano 1997 quando também lançaram suas próprias marcas para sua rede de lojas. Com base em novos empreendimentos, investiu fortemente na área imobiliária como estacionamentos, edifícios comerciais, edifícios residenciais e também Shopping Centers. Hoje, proprietário dos principais centros comerciais da região com o maior número de visitas e, principalmente, de vendas. O Grupo Nassar continua a sua diversificação e desenvolvimento dentro desta tão conhecida tríplice fronteira.",Ciudad del Este,Paraguai,Shopping DFS - Ciudad del Este,-25.510738,-54.608567,"https://maps.google.com/?q=-25.510738,-54.608567",https://www.instagram.com/intershopimportados/,https://www.facebook.com/Pioneerinter/,http://www.pioneerinter.com/lista-de-precos/txt,595984112739,+595984112739,De Segunda a Sábado das 07:30 - 16:00,Cartão,Compras Paraguai indica disponibilidade de estacionamento; validar detalhes no local.,to_verify,TRUE,to_verify,to_verify,"Receptores- Todas as Marcas: 3 Meses

Peças, touch e display para celulares- Todas as marcas: Sem garantia

Celulares / Tablets- Marcas Locais: 3 Meses

Celulares / TabletsMarcas Internacionais: 1 Mês

Celulares Nuu- Nuu Mobile: 2 anos

Linha Automotiva- Todas as Marcas: 3 Meses

Som AutomotivoTodas as Marcas: Sem garantia

Câmeras- Todas as Marcas: 3 Meses

TV / Home Theater- Todas as Marcas: 3 Meses

Drones- Todas as Marcas: 1 Mês

Peças e Baterias para Drones- Todas as Marcas: Sem garantia

Eletrodomésticos- Todas as Marcas: 3 Meses

HDs- Todas as Marcas: 1 Mês

Consoles- Todas as Marcas: 1 Mês

Encartelado- Todas as Marcas: Sem garantia

Ar condicionado- Todas as Marcas: 3 Meses

iPhone (Novo)- Apple: 1 ano (Garantia Internacional)

iPhone (Recondicionado)- Apple: 1 mês de assistência técnica

Todas as outras linhas- Apple; 1 ano (Garantia Internacional) | http://www.pioneerinter.com/garantia","Som e Video Automotivo,Central Multimídia,Ar Condicionado,Eletrodomésticos,Eletrônicos,TV,Celular,Caixa de Som",,"compras-paraguai,moda,perfumes,casa,games,automotivo,gastronomia,estacionamento,restaurante,bebedouro,banheiro,possui-internet-no-local,aceita-cartao",,,,,,,,,,"844 avaliações visíveis no Compras Paraguai, aprovação visual de 86%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-one-click,One Click,one-click,tecnologia,,"Loja de Eletrônicos listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","A OneClick é uma nova loja, com um novo conceito, trabalhando com as principais marcas do mercado. São mais de 40 categorias no ramo de eletrônicos, celulares, tecnologia, fotografia e vídeo, cosméticos, entre outros.",Ciudad del Este,Paraguai,Galeria Jebai Center - 3° andar - Ciudad del Este,-25.510803,-54.609978,"https://maps.google.com/?q=-25.510803,-54.609978",,,https://oneclick.com.py/,595986777761,+595992924436,De Segunda a Sexta das 07:00 - 15:30 | Sábado das 07:00 - 12:00,,to_verify,to_verify,to_verify,to_verify,to_verify,/apple-iphone-13-128gb-tela-super-retina-xdr-61-cam-dupla-1212mp12mp-ios-blue-swap-grade-c-1-mes-garantia__4136303/,,,"compras-paraguai,bebedouro,possui-internet-no-local",,,,,,,,,,"563 avaliações visíveis no Compras Paraguai, aprovação visual de 98%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-madrid-center,Madrid Center,madrid-center,tecnologia,"casa,games,moda,automotivo,estacionamento","Loja de Eletrônicos listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","A Madrid Center é a sua loja no Paraguai desde 1989. Uma das Maiores, Melhores e Mais completas Distribuidoras de Eletroeletrônicos do Paraguai, é hoje sinônimo de Qualidade, Solidez, Garantia, Conforto e Bem-estar. Se você quer realizar Compras no Paraguai, a Madrid Center é o seu destino certo.

Nossa empresa representa as principais marcas internacionais, onde o cliente encontra as mais famosas e renomadas do Mundo.

Alguns dos Produtos que a MADRID CENTER distribui englobam desde Tablets, notebooks, impressoras, televisores Led e LCD, celulares, câmaras digitais, filmadoras profissionais e semiprofissionais, projetores, satélites e todos os seus acessórios, modems, telefones sem fios, equipamentos de sons para carros, caminhões, câmeras para esportes radicais, relógios, Games, entre inúmeros outros, enfim são mais de 300 marcas presentes na MADRID CENTER.",Ciudad del Este,Paraguai,Galeria San Blás - Ciudad del Este,-25.508728,-54.609688,"https://maps.google.com/?q=-25.508728,-54.609688",https://www.instagram.com/madridpy/,https://www.facebook.com/madridcenterpy,https://www.madridcenter.com/lista-txt,595974314441,0059561500693,De Segunda a Sexta das 06:00 - 16:00 | Sábado das 05:00 - 15:00,Cartão,Compras Paraguai indica disponibilidade de estacionamento; validar detalhes no local.,to_verify,TRUE,to_verify,to_verify,"A Madrid Center disponibilizada uma equipe de mais de 20 funcionários treinados para o teste, verificação e checagem de todos os produtos retirados, além do mais a Madrid Center disponibiliza inúmeras facilidades para que o cliente possa levar os seus produtos devidamente protegidos com bolhas e adesivos.

É de lesa importância o teste, a verificação e a conferência de todos os produtos adquiridos pelo Cliente, para evitar quaisquer possíveis inconveniências posteriores, pois em sua esmagadora maioria, são produtos importados onde parte das marcas possuem representação legal e outras não, além do mais, o transporte e o armazenamento e o acondicionamento das mercadorias podem afetar o seu estado físico como o seu funcionamento. | https://www.madridcenter.com/madrid-center/garantias.html","Central Multimídia,Ar Condicionado,Eletrônicos,TV,Celular,Caixa de Som,Receptor,Câmera Digital",,"compras-paraguai,casa,games,moda,automotivo,estacionamento,bebedouro,banheiro,possui-internet-no-local,faz-vendas-online,aceita-cartao",,,,,,,,,,"1365 avaliações visíveis no Compras Paraguai, aprovação visual de 88%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-pontocom,Pontocom,pontocom,perfumes,"moda,gastronomia","Loja de Perfumes, Beleza e Bolsas listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","A Ponto Com Super Store inaugurou sua primeira loja em 2002 na galeria Lai Lai, em Ciudad del Este – Paraguai, voltada para o mercado de Games. Com o passar dos anos, a empresa tornou-se referência neste segmento e ampliou significativamente sua gama de produtos.",Ciudad del Este,Paraguai,Av. Adrián Jara - Ciudad del Este,-25.511091,-54.608225,"https://maps.google.com/?q=-25.511091,-54.608225",https://www.instagram.com/pontocom.smokeshop/,https://www.facebook.com/pontocompy,http://www.pontocom.com/lista-de-precos,595994510072,+59561515125,De Segunda a Sexta das 07:00 - 16:00,,to_verify,to_verify,to_verify,to_verify,to_verify,"A Ponto Com compromete-se a solucionar quaisquer divergências, trocas e devoluções dentro do prazo de garantia do produto, desde que sejam seguidos os procedimentos descritos a seguir:1. Confira sua mercadoria ao receber, pois não serão autorizadas trocas de mercadorias com danos físicos.2. A troca será feita somente após a mercadoria passar pela análise da supervisão técnica.3. Ocorrerá a troca somente no caso em que os produtos com garantia apresentarem defeitos de fábrica irreparáveis. Pode ser substituída por um produto do mesmo modelo, ou modelo de valor semelhante ou de crédito para adquirir novos produtos.4. É obrigatório a apresentação da nota fiscal de compra para garantia.5. Devem ser trazidos todos os acessórios que acompanham o produto na hora da compra, como por exemplo: caixa, cabos, cd de instalação, entre outros.6. As devoluções só poderão ser feitas no prazo de 07 (sete) dias úteis, a partir da data de compra, exceto produtos que constam apenas com serviço de Assistência Técnica, na Tabela de Garantias.7. Mercadorias não retiradas da assistência técnica em até 3 meses serão descartadas.As garantias não se aplicam a defeitos provenientes de:• Instalação indevida ou inadequada por parte do Cliente.Ao adquirir um produto com a qualidade e garantia da Ponto Com, leia o Manual de instalação e busque informações sobre a compatibilidade e instalação.• Software, interfaces ou suprimentos fornecidos pelo Cliente ou por terceiros.Utilize sempre os softwares autorizados de instalação fornecidos pelo fabricante, assim você terá sempre a certeza de estar utilizando produtos de qualidade.• Uso ou operação inadequada e fora das especificações do produto.Fique atento quanto ao direcionamento do produto adquirido. Utilizações não apropriadas e que danifiquem o mesmo não serão consideradas dentro da garantia.• Abuso, negligência, acidente, perda ou dano em trânsito.Tenha cuidado com o transporte de seus equipamentos, acomode-os devidamente conforme as especificações do fabricante. Danos físicos e arranhões ocasionarão na perda de sua garantia.• Modificações não autorizadas.Para efeito de garantia o produto deve ter o mesmo aspecto e configurações apresentados no momento da compra.• Manutenção ou consertos não autorizados.Os equipamentos não poderão apresentar tentativas de conserto ou danos físicos. Não autorize que seja realizado consertos em seu equipamento ou a retirada de lacres e etiquetas durante a garantia. Qualquer violação, rasura ou inscrição nos lacres de garantia, número de série e/ou fábrica implicarão na perda de sua garantia. Em caso de dúvida, procure a Ponto Com para avaliar seu produto. | http://www.pontocom.com/garantia","Alimentos,Suplemento Alimentar,Brinquedos,Bicicleta,Tabacaria,Cosmético,Perfume,Maquiagem",,"compras-paraguai,moda,gastronomia",,,,,,,,,,"913 avaliações visíveis no Compras Paraguai, aprovação visual de 88%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-topdek-informatica,Topdek Informática,topdek-informatica,tecnologia,,"Loja de Informática listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","HÁ 30 ANOS NO MERCADO A TOPDEK INFORMÁTICA VEM TRAZENDO QUALIDADE E SATISFAÇÃO A SEUS CLIENTES, VISANDO O FUTURO A EMPRESA TRAZ PRODUTOS QUE SE DESTACAM NO MERCADO, LANÇAMENTOS E SEMPRE O QUE HÁ DE MAIS MODERNO E SOFISTICADO NO MUNDO DA TECNOLOGIA.PRODUTOS 100% ORIGINAIS E DE ALTA QUALIDADE. ASSIM A TOPDEK PASSA A SER REFERÊNCIA EM TECNOLOGIA E INFORMÁTICA EM CIUDAD DEL ESTE NO PARAGUAI.",Ciudad del Este,Paraguai,Shopping Lai Lai Center - 1° andar - loja Salas 115 e 116 - Ciudad del Este,-25.51082,-54.609208,"https://maps.google.com/?q=-25.51082,-54.609208",https://www.instagram.com/topdekinformaticapy/?hl=pt-br,https://www.facebook.com/Topdek-informatica-535286066574871/,https://topdekinformatica.com.br/lista-txt,554599788061,+59561502139,De Segunda a Sexta das 06:30 - 15:30 | Sábado das 06:30 - 14:30,Cartão,to_verify,to_verify,to_verify,to_verify,to_verify,http://www.topdek.com.br/lib.data/utilidades/uploadsdownloads/TABELA-DE-GARANTIA2.pdf,"Eletrônicos,TV,Informática",,"compras-paraguai,bebedouro,possui-internet-no-local,aceita-cartao",,,,,,,,,,"181 avaliações visíveis no Compras Paraguai, aprovação visual de 88%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-agatres,Agatres,agatres,tecnologia,,"Loja de Eletrônicos listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","Agatres aparece no Compras Paraguai com categorias, contatos e dados operacionais que ainda devem passar por curadoria do Frontier Atlas.",Ciudad del Este,Paraguai,Shopping Cataratas - 4° andar - loja Sala 402 - Ciudad del Este,-25.511459,-54.608815,"https://maps.google.com/?q=-25.511459,-54.608815",https://www.instagram.com/agatres.oficial,,https://agatres.co/,595993261500,+59561500623,,,to_verify,to_verify,to_verify,to_verify,to_verify,,,,compras-paraguai,,,,,,,,,,"18 avaliações visíveis no Compras Paraguai, aprovação visual de 94%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-life-beach,Life Beach,life-beach,tecnologia,,"Loja de Diversos listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","Life Beach aparece no Compras Paraguai com categorias, contatos e dados operacionais que ainda devem passar por curadoria do Frontier Atlas.",Ciudad del Este,Paraguai,Shopping Cataratas - Térreo - Ciudad del Este,-25.511459,-54.608815,"https://maps.google.com/?q=-25.511459,-54.608815",https://www.instagram.com/lifebeachbt?igsh=MTl0dHQ4Y3M4aDRhbQ==,https://www.facebook.com/share/AiUY8KADHGkYnMPn/?mibextid=qi2Omg,https://www.instagram.com/lifebeachbt?igsh=MTl0dHQ4Y3M4aDRhbQ==,595971968090,+595971968090,,,to_verify,to_verify,to_verify,to_verify,to_verify,,,,compras-paraguai,,,,,,,,,,"3 avaliações visíveis no Compras Paraguai, aprovação visual de 94%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-icompy,Icompy,icompy,tecnologia,games,"Loja de Informática listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","Em 13 de maio de 1992, a família Wei decide por iniciar uma empresa de informática. Foi então que tudo começou.Com muita garra e persistência, os sócios não mediram esforços.Atualmente a empresa e fortemente reconhecida no mercado e contribui o desenvolvimento de Cidade do Leste. Vem trabalhando de forma a estreitar relacionamentos entre empresas do MERCOSUL.",Ciudad del Este,Paraguai,Shopping Lai Lai Center - 4° andar - Ciudad del Este,-25.510792,-54.609377,"https://maps.google.com/?q=-25.510792,-54.609377",https://www.instagram.com/icompyinformatica/,https://www.facebook.com/IcompyInformatica/,http://www.icompy.com/lista/lista.txt,595983166032,+59561504555,De Segunda a Sexta das 06:00 - 15:00 | Sábado das 06:00 - 14:30,,to_verify,to_verify,to_verify,to_verify,to_verify,"Todos os produtos para que sejam aceitos pelo RMA (Departamento de Garantia) deverão estar em total integridade física, sendo isso entendido como:

- Não podem apresentar sinais como batidas, com riscos, trilhas cortadas e falta de componentes.- Não podem estar com o prazo de garantia vencido;- Não podem estar queimados, quebrados nem manchados;- Acessórios não tem garantia, como fontes, baterias, cabos (tem que verificar e testá-los no ato da entrega).- Qualquer etiqueta no produto não devera sofrer nenhum tipo de violação.- Todos os acessórios devem acompanhar o produto, e devem atender as mesmas condições.- Não deve tentar abrir o produto para efetuar algum tipo de reparo, perdendo assim o direito da garantia.- Apresentar a nota fiscal para ter acesso à garantia.- A garantia não cobre mau uso.- Notebooks e celulares com defeitos na tela como linhas, manchas, riscos não tem garantia.- Sempre fazer teste na retirada dos produtos. | http://icompy.com/content/2-garantia","Eletrônicos,TV,Celular,Caixa de Som,Games,Informática,Computador,Rede & Wireless",,"compras-paraguai,games",,,,,,,,,,"89 avaliações visíveis no Compras Paraguai, aprovação visual de 86%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-star-games,Star Games,star-games,tecnologia,games,"Loja de Video Games listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","Star Games aparece no Compras Paraguai com categorias, contatos e dados operacionais que ainda devem passar por curadoria do Frontier Atlas.",Ciudad del Este,Paraguai,Galeria Jebai Center - 3° andar - loja Sala 3264 - Ciudad del Este,-25.510734,-54.61007,"https://maps.google.com/?q=-25.510734,-54.61007",https://www.instagram.com/stargamesparaguay/,https://www.facebook.com/StarGamesPY/,http://stargamespy.com/,595994332020,0059561514783,De Segunda a Sábado das 07:00 - 16:00,Cartão,to_verify,to_verify,to_verify,to_verify,to_verify,,"Eletrônicos,Celular,Caixa de Som,Receptor,Videogame,Games,Informática",,"compras-paraguai,games,possui-internet-no-local,aceita-cartao",,,,,,,,,,"182 avaliações visíveis no Compras Paraguai, aprovação visual de 92%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-matrixcom,Matrix.com,matrixcom,tecnologia,,"Loja de Informática listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","Matrix.com aparece no Compras Paraguai com categorias, contatos e dados operacionais que ainda devem passar por curadoria do Frontier Atlas.",Ciudad del Este,Paraguai,Shopping Lai Lai Center - 3° andar - Ciudad del Este,-25.510761,-54.609129,"https://maps.google.com/?q=-25.510761,-54.609129",,https://www.facebook.com/matrixshoppy/?fref=ts,http://matrix.com.py/lista_preco_html.php,595973695424,+595061511155,De Segunda a Sábado das 07:00 - 16:00,Cartão,to_verify,to_verify,to_verify,to_verify,to_verify,,,,"compras-paraguai,aceita-cartao",,,,,,,,,,"31 avaliações visíveis no Compras Paraguai, aprovação visual de 72%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-victoria-store,Victoria Store,victoria-store,tecnologia,"moda,games","Loja de Eletrônicos listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","Empresa fundada no ano 2010 em Ciudad del Este Paraguay, a Victoria Impex inicia suas atividades com foco no atacado em eletronicos, acessórios, óculos e relógios.

Em 2015, a empresa passa a atuar também no canal de vendas de varejo, é a aberta a primeira loja Victoria Store no Shopping Internacional.

2018, com aproximadamente 8 anos no mercado a Victoria está sempre buscando novas marcas e produtos para melhor atender a todos seus clientes, e também continua a oferecer serviços e atendimento de forma personalizada.",Ciudad del Este,Paraguai,Shopping Internacional - 1° andar - loja Sala 07 - Ciudad del Este,-25.511297,-54.608277,"https://maps.google.com/?q=-25.511297,-54.608277",https://www.instagram.com/victoriastorepy/,https://www.facebook.com/victoriastorepy,http://www.victoriastore.com.py/listas/txt/,595994332406,+595975512746,De Segunda a Sexta das 07:00 - 16:00 | Sábado das 06:30 - 16:30,,to_verify,to_verify,to_verify,to_verify,to_verify,,"Eletrônicos,Celular,Caixa de Som,Receptor,Filmadora,Games,Rede & Wireless,Notebook",,"compras-paraguai,moda,games",,,,,,,,,,"591 avaliações visíveis no Compras Paraguai, aprovação visual de 82%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-hb-import,HB Import,hb-import,tecnologia,"games,perfumes,casa","Loja de Video Games listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","Bem vindo a HB Games, seu mundo dos Games, Eletrônicos, Smartphones, Tablets e muito mais em Ciudad del Este - Paraguay.

Temos a maior variedade com o melhor preço do mercado. Todos os lançamentos você encontra aqui.

Consoles, Jogos, Controles, Hoverboards, Headsets, Volantes, Mouse, Teclados, Speakers, Carregadores Power Bank, Amiibos, Furby, capa para celulares e muito mais.

Visite-nos.",Ciudad del Este,Paraguai,Galeria Jebai Center - 2° andar - loja 3155/3157 - Ciudad del Este,-25.51064,-54.609988,"https://maps.google.com/?q=-25.51064,-54.609988",https://www.instagram.com/hbimportpy,https://www.facebook.com/hbimportpy,https://hbimport.com/comprasparaguai,595984669884,+595984669884,De Segunda a Sábado das 07:00 - 16:00,,to_verify,to_verify,to_verify,to_verify,to_verify,,"Ar Condicionado,Eletrônicos,TV,Celular,Caixa de Som,Receptor,Filmadora,Videogame",,"compras-paraguai,games,perfumes,casa",,,,,,,,,,"162 avaliações visíveis no Compras Paraguai, aprovação visual de 88%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-macedonia,Macedonia,macedonia,perfumes,"moda,tecnologia,casa,gastronomia","Loja de Departamentos listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","Em 1988 Macedônia inaugurou a sua primeira loja de importados visando atender o grande fluxo de turistas que circulam pela fronteira, rapidamente a Macedônia se destacou no mercado devido à seriedade no compromisso com seus clientes, provedores e colaboradores tornando a loja cada vez mais agradável e fazendo com que todos se sintam parte dela.

Somando a qualidade de seus produtos, com preços baixos, equipe altamente treinada, infraestrutura moderna, dinamismo na inovação de espaços e produtos e sempre dispondo as novidades do comercio, a Macedônia tornou-se líder no mercado de multissessões como sinônimo de garantia e confiabilidade no Paraguai.

Sendo um grupo sólido com a característica de excelência em atendimento, mantendo sempre suas tradições e origens, a empresa tornou-se ponto de referencia de marcas internacionais que buscam impulsionar e posicionar seus produtos no mercado altamente competitivo da tríplice fronteira.

Além de lojas amplas com sessões bem definidas e uma exposição adequada valorizando a importância dos produtos no show room, a Macedônia dá completo suporte às marcas e maior comodidade aos seus clientes que contam com colaboradores experientes, treinados e especializados em cada sessão, capazes de orientar e passar todas as informações necessárias de cada produto.",Ciudad del Este,Paraguai,Shopping Del Este - loja 111 / 130 - Ciudad del Este,-25.510044,-54.605566,"https://maps.google.com/?q=-25.510044,-54.605566",https://www.instagram.com/macedonia.paraguai,https://www.facebook.com/macedoniaparaguai,https://macedonia.com.py/,595973252925,+59561510060,De Segunda a Sábado das 08:00 - 17:00,,to_verify,to_verify,to_verify,to_verify,to_verify,,"Bebidas,Brinquedos,Perfume,Maquiagem,Óculos,Relógio",,"compras-paraguai,moda,tecnologia,casa,gastronomia",,,,,,,,,,"87 avaliações visíveis no Compras Paraguai, aprovação visual de 86%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-alborada,Alborada,alborada,tecnologia,"perfumes,games","Loja de Informática listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","A nossa história em atender da melhor maneira às necessidades dos clientes é feita desde 1969, quando um comerciante de origem libanesa fixou residência nessa região e se aventurou a vender produtos importados aos turistas que visitavam o Paraguai em sua loja, a Casa Alborada. Em 1997 a loja aumentou, modernizou-se e mostrou que estava pronta para conquistar novos clientes e além de manter, conseguiu elevar o prestígio dentro do mercado de Cidade do Leste, consolidando o trabalho que comecou em 1994. Era um dos melhores pontos para se comprar eletrônicos, bebidas perfumes e cosméticos dessa cidade, numa época onde sobravam opções de compra, a Casa Alborada se destacou pela eficiência e boas ofertas, fazendo juz ao legado de seu fundador.",Ciudad del Este,Paraguai,Shopping Lai Lai Center - 2° andar - loja 201 - Ciudad del Este,-25.510815,-54.609097,"https://maps.google.com/?q=-25.510815,-54.609097",https://www.instagram.com/alboradapy/,https://www.facebook.com/alborada.paraguai,http://www.alboradainfo.com/,59561501786,4540539869,De Segunda a Sábado das 07:00 - 16:00,,to_verify,to_verify,TRUE,to_verify,to_verify,"Para que sejam aceitos pelo departamento de garantia (R.M.A.), todos os produtos listados com garantia deverão estar em total integridade física, sendo isso entendido como:

A garantia deverá ser acionada na Assistência Tecnica R.M.A., entre o 4º e 5º piso do Shopping Lai Lai, onde será feita uma avaliação de 2 horas, para validar a garantia do produto ou orçamento. A garantia do produto não será coberta de outra forma. Discos Rígidos (HDs) com defeito que retornem para troca, serão substituídos por HDs recondicionados de fábrica de mesma capacidade e marca. NÃO podem apresentar sinais como batidas, riscos, trilhas cortadas e falta de componentes. NÃO podem estar queimados, quebrados e manchados. Acessórios não tem garantia, tais como fontes , baterias , cabos ( é necessário verificar e testá-los no ato da entrega ). Qualquer etiqueta presente no corpo do produto não deverá sofrer nenhum tipo de violação. O cliente não deve tentar abrir o produto para efetuar algum tipo de reparo, perdendo assim o direito da garantia. Todos os acessórios devem acompanhar os produtos, e devem atender às mesmas condições. O código de barras gravado nos produtos deve estar em perfeito estado, não apresentando nenhum tipo de rasura. Apresentação de nota fiscal para ter acesso a garantia . A Garantia NÃO cobre mau uso. Para troca de Fones, apenas se for defeito de fabrica e tiver disponibilidade do mesmo no fornecedor. Notebook com defeitos na tela como linhas, manchas, riscos NÃO tem garantia. Celulares com defeitos na tela como linhas, manchas, riscos NÃO tem garantia. Fazer o teste na retirada. | http://www.alboradainfo.com/home/garantia.php","Celular,Receptor,Games,Informática,Fonte,Memória RAM,Placa de Video,Placa Mãe",,"compras-paraguai,perfumes,games,bebedouro,banheiro,possui-internet-no-local",,,,,,,,,,"159 avaliações visíveis no Compras Paraguai, aprovação visual de 94%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
